MRTime,IMSI,SRNCID,BestCellID,SRNTI,RAB,Delay,UE_TXPower,LCS_BIT,Longitude,Latitude,RNCID_1,CellID_1,EcNo_1,RSCP_1,RTT_1,UE_Rx_Tx_1,RNCID_2,CellID_2,EcNo_2,RSCP_2,RTT_2,UE_Rx_Tx_2,RNCID_3,CellID_3,EcNo_3,RSCP_3,RTT_3,UE_Rx_Tx_3,RNCID_4,CellID_4,EcNo_4,RSCP_4,RTT_4,UE_Rx_Tx_4,RNCID_5,CellID_5,EcNo_5,RSCP_5,RTT_5,UE_Rx_Tx_5,RNCID_6,CellID_6,EcNo_6,RSCP_6,RTT_6,UE_Rx_Tx_6
1900-00-01 15:21:52.890,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4910725,31.216135,6290,49667,-5,-47,-999,-999,6155,57939,-5,-56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:21:54.680,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911209,31.21613584,6290,49667,-5,-44,-999,-999,6155,57939,-5,-49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:21:56.120,1234567890,6290,49667,-999,-999,-999,-999,-999,121.491138,31.21613894,6290,49667,-5,-47,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:21:57.570,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.21614,6290,49667,-5,-46,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:21:58.990,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.21614167,6290,49667,-5,-47,-999,-999,6155,57939,-5,-58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:00.530,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.21614167,6290,49667,-5,-43,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:01.990,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.21614167,6290,49667,-5,-41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:03.800,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.2161425,6290,49667,-5,-44,-999,-999,6155,57939,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:05.250,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.21614333,6290,49667,-5,-45,-999,-999,6155,57939,-5,-55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:06.900,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.21614333,6290,49667,-5,-44,-999,-999,6155,57939,-5,-56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:08.600,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.216145,6290,49667,-5,-46,-999,-999,6155,57939,-5,-56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:10.040,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.216145,6290,49667,-5,-44,-999,-999,6155,57939,-5,-56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:11.840,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.216145,6290,49667,-5,-42,-999,-999,6153,60017,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:13.090,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.21614667,6290,49667,-5,-46,-999,-999,6299,64321,-5,-60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:14.840,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911517,31.21614667,6290,49667,-5,-44,-999,-999,6155,57939,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:16.420,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4911562,31.21614329,6290,49667,-5,-42,-999,-999,6155,57939,-5,-58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:18.190,1234567890,6290,49667,-999,-999,-999,-999,-999,121.491185,31.21613,6290,49667,-5,-48,-999,-999,6155,57939,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:19.640,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4912092,31.21612584,6290,49667,-5,-51,-999,-999,6155,57939,-5,-56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:21.100,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4912302,31.21612554,6290,49667,-5,-50,-999,-999,6155,57939,-5,-61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:22.730,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4912855,31.21613251,6290,49667,-5,-48,-999,-999,6155,57939,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:24.470,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4913642,31.21616167,6290,49667,-5,-48,-999,-999,6155,57939,-5,-66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:25.220,1234567890,6290,49667,-999,-999,-999,-999,-999,121.491385,31.216165,6290,49667,-5,-51,-999,-999,6155,57939,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:26.240,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4914097,31.21616725,6290,49667,-5,-51,-999,-999,6155,57939,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:29.460,1234567890,6290,49667,-999,-999,-999,-999,-999,121.4915483,31.21616667,6290,49667,-5,-51,-999,-999,6155,57939,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:33.020,1234567890,6290,49667,-999,-999,-999,-999,-999,121.49169,31.21615167,6290,49667,-5,-57,-999,-999,6155,57939,-5,-73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:39.680,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4920184,31.2161325,6290,49666,-5,-51,-999,-999,6205,62083,-5,-74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:43.460,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4921325,31.21612666,6290,49666,-5,-54,-999,-999,6155,57939,-5,-71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:46.680,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4921635,31.216125,6290,49666,-5,-54,-999,-999,6155,57939,-5,-72,-999,-999,6153,58258,-5,-72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:47.400,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4921783,31.21612911,6290,49666,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:48.800,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4921868,31.21613757,6290,49666,-5,-56,-999,-999,6155,57939,-5,-70,-999,-999,6153,58258,-5,-71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:49.960,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4922083,31.21614667,6290,49666,-5,-52,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:51.690,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4922317,31.21615167,6290,49666,-5,-54,-999,-999,6184,49969,-5,-72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:53.300,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4922967,31.21615667,6290,49666,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:55.040,1234567890,6290,49666,-999,-999,-999,-999,-999,121.49238,31.21615833,6290,49666,-5,-54,-999,-999,6290,50018,-5,-74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:56.600,1234567890,6290,49666,-999,-999,-999,-999,-999,121.492425,31.21615833,6290,49666,-5,-55,-999,-999,6155,57939,-5,-76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:58.380,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4925409,31.2161575,6290,49666,-5,-54,-999,-999,6184,49969,-5,-70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:22:59.850,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4925901,31.21615333,6290,49666,-5,-53,-999,-999,6184,49969,-5,-71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:01.350,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4926502,31.21614773,6290,49666,-5,-50,-999,-999,6184,49969,-5,-68,-999,-999,6155,57939,-5,-73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:03.200,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4927717,31.21614,6290,49666,-5,-45,-999,-999,6155,57939,-5,-70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:04.840,1234567890,6290,49666,-999,-999,-999,-999,-999,121.492855,31.21612666,6290,49666,-5,-50,-999,-999,6184,49969,-5,-70,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:06.570,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4929367,31.21611,6290,49666,-5,-44,-999,-999,6184,49969,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:08.020,1234567890,6290,49666,-999,-999,-999,-999,-999,121.49302,31.216115,6290,49666,-5,-49,-999,-999,6184,49969,-5,-68,-999,-999,6290,49411,-5,-69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:09.930,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4930775,31.21611083,6290,49666,-5,-48,-999,-999,6184,49969,-5,-60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:11.380,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4931175,31.21610663,6290,49666,-5,-53,-999,-999,6184,49969,-5,-60,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:12.840,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4931962,31.21608843,6290,49666,-5,-58,-999,-999,6184,49969,-5,-58,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:14.450,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4932509,31.21607665,6290,49666,-5,-55,-999,-999,6184,49969,-5,-67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:16.170,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4932984,31.21605356,6290,49666,-5,-55,-999,-999,6184,49969,-5,-64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:17.600,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4933667,31.21602166,6290,49666,-5,-57,-999,-999,6184,49969,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:19.040,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4934233,31.21600333,6290,49666,-5,-60,-999,-999,6227,26465,-5,-58,-999,-999,6184,49969,-5,-65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:20.490,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4934779,31.21599331,6290,49666,-5,-59,-999,-999,6184,49969,-5,-61,-999,-999,6227,26465,-5,-65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:22.090,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4935383,31.21598333,6290,49666,-5,-60,-999,-999,6184,49969,-5,-63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:23.840,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4935996,31.21597158,6290,49666,-5,-62,-999,-999,6184,49969,-5,-64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:25.290,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4936733,31.21595833,6290,49666,-5,-63,-999,-999,6184,49969,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:26.730,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4937267,31.21595,6290,49666,-5,-65,-999,-999,6184,49969,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:28.680,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4938542,31.21592583,6290,49666,-5,-65,-999,-999,6184,49969,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:30.080,1234567890,6290,49666,-999,-999,-999,-999,-999,121.493925,31.21591167,6290,49666,-5,-67,-999,-999,6184,49969,-5,-49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:31.530,1234567890,6290,49666,-999,-999,-999,-999,-999,121.49397,31.21590167,6290,49666,-5,-63,-999,-999,6184,49969,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:33.390,1234567890,6290,49666,-999,-999,-999,-999,-999,121.49408,31.2158825,6290,49666,-5,-63,-999,-999,6184,49969,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:36.320,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4941774,31.21586038,6290,49747,-5,-58,-999,-999,6184,49969,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:37.680,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4942617,31.21583915,6290,49747,-5,-60,-999,-999,6184,49969,-5,-56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:39.580,1234567890,6290,49747,-999,-999,-999,-999,-999,121.494355,31.21581666,6290,49747,-5,-58,-999,-999,6184,49969,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:41.040,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4944101,31.21580371,6290,49747,-5,-60,-999,-999,6184,49969,-5,-65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:42.490,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4945109,31.21578583,6290,49747,-5,-60,-999,-999,6184,49969,-5,-56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:44.090,1234567890,6290,49747,-999,-999,-999,-999,-999,121.494615,31.21576667,6290,49747,-5,-62,-999,-999,6184,49969,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:45.820,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4947417,31.21575152,6290,49747,-5,-60,-999,-999,6184,49969,-5,-69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:47.280,1234567890,6290,49747,-999,-999,-999,-999,-999,121.494845,31.21573833,6290,49747,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:48.800,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4949584,31.21571583,6290,49747,-5,-62,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:50.630,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4950793,31.21569102,6290,49747,-5,-63,-999,-999,6184,49969,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:52.480,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4952042,31.21565832,6290,49747,-5,-65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:53.960,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4952967,31.21563167,6290,49666,-5,-65,-999,-999,6184,49969,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:55.650,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4953776,31.21561549,6290,49666,-5,-65,-999,-999,6184,49969,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:57.080,1234567890,6290,49666,-999,-999,-999,-999,-999,121.49545,31.215605,6290,49666,-5,-66,-999,-999,6184,49969,-5,-49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:23:58.520,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4954959,31.21560583,6290,49666,-5,-60,-999,-999,6184,49969,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:01.420,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4956067,31.21559667,6290,49747,-5,-59,-999,-999,6184,49969,-5,-55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:02.670,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4956888,31.21558009,6290,49747,-5,-63,-999,-999,6184,49969,-5,-47,-999,-999,6280,55298,-5,-66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:04.230,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4957733,31.21555833,6290,49747,-5,-63,-999,-999,6184,49969,-5,-54,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:05.990,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4958593,31.21554718,6290,49747,-5,-65,-999,-999,6184,49969,-5,-65,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:07.430,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4959159,31.21554583,6290,49747,-5,-69,-999,-999,6184,49969,-5,-61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:09.110,1234567890,6290,49747,-999,-999,-999,-999,-999,121.4959483,31.21553667,6290,49747,-5,-71,-999,-999,6184,49969,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:11.590,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4959983,31.21550167,6290,49666,-5,-68,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:13.040,1234567890,6290,49666,-999,-999,-999,-999,-999,121.496055,31.21545833,6290,49666,-5,-67,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:14.500,1234567890,6290,49666,-999,-999,-999,-999,-999,121.4960808,31.2154033,6290,49666,-5,-73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:17.220,1234567890,6290,49746,-999,-999,-999,-999,-999,121.4961,31.21531,6290,49746,-5,-57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:18.700,1234567890,6290,49746,-999,-999,-999,-999,-999,121.4961025,31.21524945,6290,49746,-5,-59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1900-00-01 15:24:20.420,1234567890,6290,49746,-999,-999,-999,-999,-999,121.496095,31.21517973,6290,49746,-5,-55,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
